,date,Adjusted Close,1 Month Change,Monthly Change Std,Unadjusted Equity,Unadjusted CAGR,Max Equity,Dropdown,DD Percentage,       ,Adjusted Close,Adj 1 Month Change,Adj Monthly Change Std,Adjusted Equity,Adjusted CAGR,Adj Max Equity,Adj Dropdown,Adj DD Percentage
0,1997-01-31,50.8644,0.0618,0.05132744984260015,1737.6745,0.09181189330296591,1737.6745,-0.0,-0.0,,50.8644,0.0618,0.04590646751697418,1737.6745,0.08449972499532565,1737.6745,-0.0,-0.0
1,1997-02-28,51.3509,0.0096,,1754.2964,,1754.2964,0.0,0.0,,51.3509,0.0096,,1754.2964,,1754.2964,0.0,0.0
2,1997-03-31,49.0845,-0.0441,,1676.8691,,1754.2964,77.4273,0.0441,,49.0845,-0.0441,,1676.8691,,1754.2964,77.4273,0.0441
3,1997-04-30,52.1574,0.0626,,1781.846,,1781.846,-0.0,-0.0,,52.1574,0.0626,,1781.846,,1781.846,-0.0,-0.0
4,1997-05-30,55.4541,0.0632,,1894.4715,,1894.4715,-0.0,-0.0,,55.4541,0.0632,,1894.4715,,1894.4715,-0.0,-0.0
5,1997-06-30,57.7342,0.0411,,1972.3653,,1972.3653,0.0,0.0,,57.7342,0.0411,,1972.3653,,1972.3653,0.0,0.0
6,1997-07-31,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0,,62.3104,0.0793,,2128.7028,,2128.7028,-0.0,-0.0
7,1997-08-29,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518,,59.0825,-0.0518,,2018.429,,2128.7028,110.2738,0.0518
8,1997-09-30,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062,,61.9237,0.0481,,2115.4912,,2128.7028,13.2116,0.0062
9,1997-10-31,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306,,60.4063,-0.0245,,2063.6546,,2128.7028,65.0482,0.0306
10,1997-11-28,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0,,62.7439,0.0387,,2143.5109,,2143.5109,-0.0,-0.0
11,1997-12-31,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0,,63.9421,0.0191,,2184.4453,,2184.4453,0.0,0.0
12,1998-01-30,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0,,64.7655,0.0129,,2212.5772,,2212.5772,-0.0,-0.0
13,1998-02-27,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0,,69.2534,0.0693,,2365.8963,,2365.8963,0.0,0.0
14,1998-03-31,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0,,72.6304,0.0488,,2481.262,,2481.262,0.0,0.0
15,1998-04-30,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0,,73.5594,0.0128,,2512.9995,,2512.9995,-0.0,-0.0
16,1998-05-29,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208,,72.0316,-0.0208,,2460.807,,2512.9995,52.1925,0.0208
17,1998-06-30,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0,,75.0995,0.0426,,2565.6143,,2565.6143,0.0,0.0
18,1998-07-31,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135,,74.0846,-0.0135,,2530.9426,,2565.6143,34.6717,0.0135
19,1998-08-31,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528,,63.6254,-0.1412,,2173.6258,,2565.6143,391.9885,0.1528
20,1998-09-30,67.6731,0.0636,,2311.9074,,2565.6143,253.7069,0.0989,,67.6731,0.0,,2173.6258,,2565.6143,391.9885,0.1528
21,1998-10-30,73.1601,0.0811,,2499.3593,,2565.6143,66.255,0.0258,,73.1601,0.0811,,2349.8657,,2565.6143,215.7486,0.0841
22,1998-11-30,77.2338,0.0557,,2638.5282,,2638.5282,-0.0,-0.0,,77.2338,0.0557,,2480.7105,,2565.6143,84.9038,0.0331
23,1998-12-31,82.2853,0.0654,,2811.103,,2811.103,0.0,0.0,,82.2853,0.0654,,2642.9631,,2642.9631,0.0,0.0
24,1999-01-29,85.1838,0.0352,,2910.1244,,2910.1244,0.0,0.0,,85.1838,0.0352,,2736.0618,,2736.0618,0.0,0.0
25,1999-02-26,82.4521,-0.0321,,2816.8021,,2910.1244,93.3223,0.0321,,82.4521,-0.0321,,2648.3213,,2736.0618,87.7405,0.0321
26,1999-03-31,85.8747,0.0415,,2933.7284,,2933.7284,0.0,0.0,,85.8747,0.0415,,2758.2539,,2758.2539,-0.0,-0.0
27,1999-04-30,89.1358,0.038,,3045.1358,,3045.1358,-0.0,-0.0,,89.1358,0.038,,2862.9978,,2862.9978,0.0,0.0
28,1999-05-31,87.0976,-0.0229,,2975.5055,,3045.1358,69.6303,0.0229,,87.0976,-0.0229,,2797.5322,,2862.9978,65.4656,0.0229
29,1999-06-30,91.9206,0.0554,,3140.2737,,3140.2737,0.0,0.0,,91.9206,0.0554,,2952.4452,,2952.4452,0.0,0.0
30,1999-07-30,89.0691,-0.031,,3042.8564,,3140.2737,97.4173,0.031,,89.0691,-0.031,,2860.8547,,2952.4452,91.5905,0.031
31,1999-08-31,88.6078,-0.0052,,3027.0978,,3140.2737,113.1759,0.036,,88.6078,-0.0052,,2846.0386,,2952.4452,106.4066,0.036
32,1999-09-30,86.6257,-0.0224,,2959.3825,,3140.2737,180.8912,0.0576,,86.6257,-0.0224,,2782.3736,,2952.4452,170.0716,0.0576
33,1999-10-29,92.1764,0.0641,,3149.0129,,3149.0129,0.0,0.0,,92.1764,0.0,,2782.3736,,2952.4452,170.0716,0.0576
34,1999-11-30,93.7113,0.0167,,3201.4475,,3201.4475,0.0,0.0,,93.7113,0.0167,,2828.7033,,2952.4452,123.7419,0.0419
35,1999-12-31,99.0613,0.0571,,3384.2177,,3384.2177,-0.0,-0.0,,99.0613,0.0571,,2990.1936,,2990.1936,-0.0,-0.0
36,2000-01-31,94.1293,-0.0498,,3215.7269,,3384.2177,168.4908,0.0498,,94.1293,-0.0498,,2841.3202,,2990.1936,148.8734,0.0498
37,2000-02-29,92.696,-0.0152,,3166.7638,,3384.2177,217.4539,0.0643,,92.696,-0.0152,,2798.0578,,2990.1936,192.1358,0.0643
38,2000-03-31,101.6778,0.0969,,3473.6071,,3473.6071,-0.0,-0.0,,101.6778,0.0969,,3069.1754,,3069.1754,-0.0,-0.0
39,2000-04-28,98.1068,-0.0351,,3351.6111,,3473.6071,121.996,0.0351,,98.1068,-0.0351,,2961.3834,,3069.1754,107.792,0.0351
40,2000-05-31,96.5643,-0.0157,,3298.9162,,3473.6071,174.6909,0.0503,,96.5643,-0.0157,,2914.8237,,3069.1754,154.3517,0.0503
41,2000-06-30,98.4671,0.0197,,3363.9184,,3473.6071,109.6887,0.0316,,98.4671,0.0,,2914.8237,,3069.1754,154.3517,0.0503
42,2000-07-31,96.9209,-0.0157,,3311.0981,,3473.6071,162.509,0.0468,,96.9209,-0.0157,,2869.0552,,3069.1754,200.1202,0.0652
43,2000-08-31,103.2538,0.0653,,3527.4472,,3527.4472,-0.0,-0.0,,103.2538,0.0653,,3056.5209,,3069.1754,12.6545,0.0041
44,2000-09-29,97.5948,-0.0548,,3334.1187,,3527.4472,193.3285,0.0548,,97.5948,-0.0548,,2889.0024,,3069.1754,180.173,0.0587
45,2000-10-31,97.1382,-0.0047,,3318.521,,3527.4472,208.9262,0.0592,,97.1382,0.0,,2889.0024,,3069.1754,180.173,0.0587
46,2000-11-30,89.8865,-0.0747,,3070.7832,,3527.4472,456.664,0.1295,,89.8865,-0.0747,,2673.3294,,3069.1754,395.846,0.129
47,2000-12-29,89.4233,-0.0052,,3054.9585,,3527.4472,472.4887,0.1339,,89.4233,0.0,,2673.3294,,3069.1754,395.846,0.129
48,2001-01-31,93.399,0.0445,,3190.7798,,3527.4472,336.6674,0.0954,,93.399,0.0,,2673.3294,,3069.1754,395.846,0.129
49,2001-02-28,84.4899,-0.0954,,2886.419,,3527.4472,641.0282,0.1817,,84.4899,-0.0954,,2418.327,,3069.1754,650.8484,0.2121
50,2001-03-30,79.7594,-0.056,,2724.8104,,3527.4472,802.6368,0.2275,,79.7594,0.0,,2418.327,,3069.1754,650.8484,0.2121
51,2001-04-30,86.574,0.0854,,2957.6184,,3527.4472,569.8288,0.1615,,86.574,0.0,,2418.327,,3069.1754,650.8484,0.2121
52,2001-05-31,86.0887,-0.0056,,2941.0391,,3527.4472,586.4081,0.1662,,86.0887,-0.0056,,2404.7708,,3069.1754,664.4046,0.2165
53,2001-06-29,84.0372,-0.0238,,2870.9532,,3527.4472,656.494,0.1861,,84.0372,0.0,,2404.7708,,3069.1754,664.4046,0.2165
54,2001-07-31,83.1804,-0.0102,,2841.6817,,3527.4472,685.7655,0.1944,,83.1804,0.0,,2404.7708,,3069.1754,664.4046,0.2165
55,2001-08-31,78.2451,-0.0593,,2673.0777,,3527.4472,854.3695,0.2422,,78.2451,0.0,,2404.7708,,3069.1754,664.4046,0.2165
56,2001-09-28,71.8608,-0.0816,,2454.9733,,3527.4472,1072.4739,0.304,,71.8608,0.0,,2404.7708,,3069.1754,664.4046,0.2165
57,2001-10-31,72.7966,0.013,,2486.9415,,3527.4472,1040.5057,0.295,,72.7966,0.0,,2404.7708,,3069.1754,664.4046,0.2165
58,2001-11-30,78.4731,0.078,,2680.8665,,3527.4472,846.5807,0.24,,78.4731,0.078,,2592.2884,,3069.1754,476.887,0.1554
59,2001-12-31,78.9138,0.0056,,2695.9233,,3527.4472,831.5239,0.2357,,78.9138,0.0056,,2606.8477,,3069.1754,462.3277,0.1506
